id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,text
57761,Women,Personal Care,Skin Care,Face Wash and Cleanser,Cream,Spring,2017,Casual,Lotus Herbals Tea Tree & Cinnamon Anti-Acne Oil Control Face Wash,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/57761.jpg,Casual | Lotus Herbals Tea Tree & Cinnamon Anti-Acne Oil Control Face Wash
24293,Men,Accessories,Socks,Socks,Grey,Summer,2016,Casual,Quiksilver Men High Grey Socks,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/24293.jpg,Casual | Quiksilver Men High Grey Socks
27416,Women,Apparel,Bottomwear,Capris,Grey Melange,Winter,2015,Casual,Jockey Women Grey Melange Relaxed Fit Capris 1306,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/27416.jpg,Casual | Jockey Women Grey Melange Relaxed Fit Capris 1306
43153,Men,Accessories,Watches,Watches,Brown,Summer,2017,Casual,Fastrack Men Brown Dial Watch NE1478SM02,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/43153.jpg,Casual | Fastrack Men Brown Dial Watch NE1478SM02
2274,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Nike Mens AS White T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/2274.jpg,Sports | Nike Mens AS White T-shirt
42081,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,American Tourister Men Brown Slim Fold Wallet,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/42081.jpg,Casual | American Tourister Men Brown Slim Fold Wallet
22958,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Reebok Men White Acciomax Sports Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/22958.jpg,Sports | Reebok Men White Acciomax Sports Shoes
49469,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,2012,Casual,Vans Men Maroon Vulcanized Canvas Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/49469.jpg,Casual | Vans Men Maroon Vulcanized Canvas Shoes
19319,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011,Casual,Nike Unisex Casual Grey Backpack,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/19319.jpg,Casual | Nike Unisex Casual Grey Backpack
55036,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Lakme Absolute Matte Expresso Lipstick 55,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/55036.jpg,Casual | Lakme Absolute Matte Expresso Lipstick 55
34001,Women,Apparel,Topwear,Tops,Brown,Summer,2012,Casual,Femella Women Brown Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/34001.jpg,Casual | Femella Women Brown Top
50544,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Chromozome Men White Brief,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/50544.jpg,Casual | Chromozome Men White Brief
17283,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Brown Polo Tshirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/17283.jpg,Casual | U.S. Polo Assn. Men Stripes Brown Polo Tshirt
16351,Men,Apparel,Topwear,Shirts,Cream,Fall,2011,Formal,Peter England Men Stripes Cream Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/16351.jpg,Formal | Peter England Men Stripes Cream Shirt
22164,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012,Casual,Timberland Men Brown Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/22164.jpg,Casual | Timberland Men Brown Casual Shoes
7706,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Jealous 21 Women's She's Got Attitude Black Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/7706.jpg,Casual | Jealous 21 Women's She's Got Attitude Black Top
14062,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Flying Machine Men Stripes Grey Polo Tshirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/14062.jpg,Casual | Flying Machine Men Stripes Grey Polo Tshirts
20257,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Wrangler Men Wing Blue Tshirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/20257.jpg,Casual | Wrangler Men Wing Blue Tshirt
5435,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Sports,Nike Men's Encourage The Rookies Grey T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/5435.jpg,Sports | Nike Men's Encourage The Rookies Grey T-shirt
44712,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2010,Casual,Lotto Men Black Campione Flip Flop,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/44712.jpg,Casual | Lotto Men Black Campione Flip Flop
36332,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Playboy Men Black and White Socks,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/36332.jpg,Casual | Playboy Men Black and White Socks
21385,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011,Casual,Manchester United Men Solid Navy Blue Track Pants,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/21385.jpg,Casual | Manchester United Men Solid Navy Blue Track Pants
52677,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Morellato Men Silver Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/52677.jpg,Casual | Morellato Men Silver Dial Watch
57305,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Heels,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/57305.jpg,Casual | Rocia Women Black Heels
11510,Women,Footwear,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Lifestyle Beige Flats,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/11510.jpg,Casual | Catwalk Women Lifestyle Beige Flats
41260,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Arrow Men Brown Wallet,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/41260.jpg,Casual | Arrow Men Brown Wallet
31117,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls White Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/31117.jpg,Casual | Gini and Jony Girls White Top
12395,Men,Accessories,Socks,Socks,Blue,Summer,2016,Formal,Reid & Taylor Men Solid Blue Socks,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/12395.jpg,Formal | Reid & Taylor Men Solid Blue Socks
46879,Men,Accessories,Socks,Socks,Green,Summer,2012,Casual,Lino Perros Men Pack of 2 Socks,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/46879.jpg,Casual | Lino Perros Men Pack of 2 Socks
13247,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Palm Tree Kids Boy Washed Blue Jeans,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/13247.jpg,Casual | Palm Tree Kids Boy Washed Blue Jeans
54580,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Sushilas Women Printed Red Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/54580.jpg,Ethnic | Sushilas Women Printed Red Kurta
28806,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Casual,Denizen Men Check Black Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/28806.jpg,Casual | Denizen Men Check Black Shirt
43537,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,French Connection Women Green Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/43537.jpg,Casual | French Connection Women Green Top
2610,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Carlton London Women Stylish Black Flats,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/2610.jpg,Casual | Carlton London Women Stylish Black Flats
16735,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011,Casual,Lotto Men Emeriti Black Slipper,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/16735.jpg,Casual | Lotto Men Emeriti Black Slipper
49831,Women,Footwear,Flip Flops,Flip Flops,Blue,Winter,2012,Casual,iPanema Women Blue Flip Flops,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/49831.jpg,Casual | iPanema Women Blue Flip Flops
22500,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015,Casual,Catwalk Women Blue Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/22500.jpg,Casual | Catwalk Women Blue Casual Shoes
7362,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,UCB Women's Graphic Print Sequins Blue Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/7362.jpg,Casual | UCB Women's Graphic Print Sequins Blue Top
46045,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016,Casual,Estelle Gold Earrings,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/46045.jpg,Casual | Estelle Gold Earrings
47197,Men,Footwear,Sandal,Sandals,Black,Summer,2010,Casual,Franco Leone Men Black Sandals,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/47197.jpg,Casual | Franco Leone Men Black Sandals
34465,Unisex,Accessories,Bags,Backpacks,Black,Summer,2010,Casual,ADIDAS Unisex Black BP Tone Backpack,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/34465.jpg,Casual | ADIDAS Unisex Black BP Tone Backpack
31325,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Aurelia Women Printed Purple Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/31325.jpg,Ethnic | Aurelia Women Printed Purple Kurta
8118,Men,Accessories,Belts,Belts,Brown,Winter,2016,Casual,Fastrack Men Khaki Canvas Brown Belts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/8118.jpg,Casual | Fastrack Men Khaki Canvas Brown Belts
43705,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012,Ethnic,Royal Diadem White Jewellery Set,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/43705.jpg,Ethnic | Royal Diadem White Jewellery Set
13075,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Numero Uno Men Black Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/13075.jpg,Casual | Numero Uno Men Black Shoes
7150,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Scullers For Her Women's Wow Knit Black Purple Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/7150.jpg,Casual | Scullers For Her Women's Wow Knit Black Purple Top
35785,Women,Footwear,Shoes,Flats,Orange,Summer,2012,Casual,Enroute Women Coral Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/35785.jpg,Casual | Enroute Women Coral Shoes
46277,Women,Apparel,Dress,Dresses,Red,Summer,2012,Casual,109F Red & White A-Line Dress,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/46277.jpg,Casual | 109F Red & White A-Line Dress
16507,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Locomotive Men Washed Blue Jeans,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/16507.jpg,Casual | Locomotive Men Washed Blue Jeans
8924,Men,Accessories,Belts,Belts,Black,Winter,2015,Casual,Puma Men Cat  Black Belt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/8924.jpg,Casual | Puma Men Cat  Black Belt
22732,Men,Footwear,Shoes,Sports Shoes,Olive,Fall,2011,Sports,Nike Men Air Max Conquer ACG Olive Sports Boot,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/22732.jpg,Sports | Nike Men Air Max Conquer ACG Olive Sports Boot
28208,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016,Casual,Ray-Ban Men Active Lifestyle Metallic Sunglasses,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/28208.jpg,Casual | Ray-Ban Men Active Lifestyle Metallic Sunglasses
50312,Men,Accessories,Ties,Ties,Lavender,Summer,2012,Formal,Park Avenue Men Lavender Tie,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/50312.jpg,Formal | Park Avenue Men Lavender Tie
6082,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,UCB Men's Polo Neck Blue T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/6082.jpg,Casual | UCB Men's Polo Neck Blue T-shirt
13849,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Indigo Nation Men Check White Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/13849.jpg,Casual | Indigo Nation Men Check White Shirts
44520,Men,Footwear,Sandal,Sandals,Khaki,Summer,2012,Casual,Coolers Men Khaki Sandals,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/44520.jpg,Casual | Coolers Men Khaki Sandals
53597,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Digital Watch M086J001Y,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/53597.jpg,Casual | Q&Q Men Black Digital Watch M086J001Y
20065,Women,Accessories,Belts,Belts,Black,Fall,2011,Casual,United Colors of Benetton Women Solid Black Belt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/20065.jpg,Casual | United Colors of Benetton Women Solid Black Belt
39974,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2014,Casual,Gas Men Brown Lear Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/39974.jpg,Casual | Gas Men Brown Lear Shoes
15382,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2011,Casual,Fila Men Terra Navy Blue Slippers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/15382.jpg,Casual | Fila Men Terra Navy Blue Slippers
52445,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015,Casual,Red Rose Pink & Black Nightdress,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/52445.jpg,Casual | Red Rose Pink & Black Nightdress
57137,Women,Apparel,Bottomwear,Trousers,Khaki,Summer,2012,Casual,Elle Women Khaki Trousers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/57137.jpg,Casual | Elle Women Khaki Trousers
58943,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017,Casual,Taylor of London Women Panache Perfume,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/58943.jpg,Casual | Taylor of London Women Panache Perfume
33472,Women,Accessories,Belts,Belts,Bronze,Summer,2012,Casual,Baggit Women Chapati Jassy Bronze Belt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/33472.jpg,Casual | Baggit Women Chapati Jassy Bronze Belt
20859,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,United Colors of Benetton Women Casual Brown Sunglasses,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/20859.jpg,Casual | United Colors of Benetton Women Casual Brown Sunglasses
40180,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Fastrack Men UV Protected Sporty Wrap Sunglasses,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/40180.jpg,Casual | Fastrack Men UV Protected Sporty Wrap Sunglasses
59891,Women,Apparel,Topwear,Shirts,Multi,Fall,2012,Casual,Femella Women Multi Coloured Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/59891.jpg,Casual | Femella Women Multi Coloured Shirt
11722,Men,Apparel,Topwear,Shirts,Red,Summer,2011,Casual,Lee Men Check Red Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/11722.jpg,Casual | Lee Men Check Red Shirts
14096,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Flying Machine Men Stripes Blue Tshirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/14096.jpg,Casual | Flying Machine Men Stripes Blue Tshirts
53751,Women,Apparel,Bottomwear,Track Pants,Mauve,Summer,2012,Casual,ADIDAS Women Mauve Track Pant,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/53751.jpg,Casual | ADIDAS Women Mauve Track Pant
45634,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Park Avenue Men Black Swank Briefs,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/45634.jpg,Casual | Park Avenue Men Black Swank Briefs
4513,Unisex,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Lotto Unisex Brooklyn Black Shoe,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/4513.jpg,Sports | Lotto Unisex Brooklyn Black Shoe
52683,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Morellato Men Silver Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/52683.jpg,Casual | Morellato Men Silver Dial Watch
15144,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Arrow Sport Men Self-Stripes White Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/15144.jpg,Casual | Arrow Sport Men Self-Stripes White Shirts
10436,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Flying Machine Men Pink Polo Tshirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/10436.jpg,Casual | Flying Machine Men Pink Polo Tshirts
24603,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,Vishudh Women White Printed Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/24603.jpg,Ethnic | Vishudh Women White Printed Kurta
56223,Men,Apparel,Loungewear and Nightwear,Night suits,Brown,Summer,2016,Casual,SDL by Sweet Dreams Men Brown Pyjama Set,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/56223.jpg,Casual | SDL by Sweet Dreams Men Brown Pyjama Set
32766,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,John Miller Men Striped White Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/32766.jpg,Formal | John Miller Men Striped White Shirt
3736,Unisex,Accessories,Headwear,Caps,Orange,Fall,2010,Casual,Lotto Unisex Kochi Tuskers Orange Cap,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/3736.jpg,Casual | Lotto Unisex Kochi Tuskers Orange Cap
29920,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Police Men Black Dial Chronograph Watch PL12699JSB,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/29920.jpg,Casual | Police Men Black Dial Chronograph Watch PL12699JSB
42411,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual,Basics Men Charcoal Hip Brief,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/42411.jpg,Casual | Basics Men Charcoal Hip Brief
12361,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Reid & Taylor Men Solid Blue Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/12361.jpg,Formal | Reid & Taylor Men Solid Blue Shirts
19789,Men,Apparel,Topwear,Tshirts,Orange,Winter,2016,Casual,U.S. Polo Assn. Men Solid Orange Tshirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/19789.jpg,Casual | U.S. Polo Assn. Men Solid Orange Tshirt
26154,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,John Miller Men Black Trousers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/26154.jpg,Formal | John Miller Men Black Trousers
